ProductType,Colour,Usage,ProductTitle,ImageURL,Rating,Price
Tshirts,White,Casual,Doodle Girl's Hippie Chic White Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/195a46e99bd3c51e2f88fe777e23bdf4_images.jpg,3.4,4044
Tops,Peach,Casual,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/fd0eee34bc484a05520687ef5a0a26a6_images.jpg,3.1,2069
Salwar,Magenta,Ethnic,Fabindia Girls Printed Magenta Salwar,http://assets.myntassets.com/v1/images/style/properties/d60b0ba3c6e45128799668441083d47f_images.jpg,4.7,2142
Tshirts,Pink,Casual,Disney Kids Girl's Pink Summer Fun Fair Kidswear,http://assets.myntassets.com/v1/images/style/properties/d7082cd29946f004ae77646f12cb20f6_images.jpg,4.6,3247
Tops,Peach,Casual,Gini and Jony Girls Peach Top,http://assets.myntassets.com/v1/images/style/properties/eda26a65d4c060fb3172bf3927f0f7e2_images.jpg,3.7,654
Tops,White,Casual,Gini and Jony Girls Knit White Top,http://assets.myntassets.com/v1/images/style/properties/4c8dcc8b371c62917c9bfc26731ad06e_images.jpg,3.4,785
Tops,Pink,Casual,Hannah Montana Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/2d9f051e0a5d997c60482a498c6e7511_images.jpg,3.7,3223
Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_4e5ba6f0101300bab1d01fd08c4e2fa0_images.jpg,3.5,657
Tops,Blue,Casual,Doodle Girls Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/30a98d17d9ac2a4ddef9f43288826e1a_images.jpg,3.9,4106
Tops,Pink,Casual,Disney Kids Girl's Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/cf8defc53a6242dc720dc826c169ca11_images.jpg,3.9,754
Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Summer Fun Fair Kidswear,http://assets.myntassets.com/v1/images/style/properties/e36acede9349e771aa4abf311194cfb7_images.jpg,3.1,1974
Tshirts,Blue,Casual,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/1b54dc17dae740f9369e94ed2a43729e_images.jpg,4.2,1664
Dresses,Orange,Casual,Doodle Girls Orange Printed Dress,http://assets.myntassets.com/v1/images/style/properties/673684554c38ed455696e37ec102701f_images.jpg,4.7,3786
Tops,Orange,Casual,Disney Kids Girl's Minnie Orange Stripped Kidswear,http://assets.myntassets.com/v1/images/style/properties/72dac0cf10225d04f75b8c123a47156b_images.jpg,4.7,4066
Tops,Peach,Casual,Doodle Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/90d5de5b75d9656d8bec3e8d5957fc49_images.jpg,3.5,1903
Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie Top With Green Bow Kidswear,http://assets.myntassets.com/v1/images/style/properties/b3815b9becf3b7599396630e6d767602_images.jpg,4.5,1193
Tops,Peach,Casual,Doodle Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/629c608c39f5738670f359dfae4ccd46_images.jpg,4.6,2658
Tops,Blue,Casual,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/4873e7fc705e74ba244b436347f42677_images.jpg,3.9,3526
Tops,White,Casual,Palm Tree Girls White Top,http://assets.myntassets.com/v1/images/style/properties/12a35e94f39d6d0af5327dc7d3762bdd_images.jpg,4.4,1304
Dresses,Blue,Casual,Disney Kids Girl's Halter Neck Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/45c9d2be693087317f84042fc4edcced_images.jpg,3.9,3031
Dresses,Pink,Casual,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/79e71e6bb1a3969bbb6994aef1e6d87e_images.jpg,3.3,3759
Tshirts,White,Casual,Disney Kids Girl's White Minnie With Pink Lace Kidswear,http://assets.myntassets.com/v1/images/style/properties/e15fe7417d72174ec8747a27c004b5bf_images.jpg,4.1,3031
Tops,Blue,Casual,Gini and Jony Girls Striped Blue Top,http://assets.myntassets.com/v1/images/style/properties/b45ca9f0de9d375d3276e0eb191988d9_images.jpg,5.0,2827
Booties,White,Casual,Madagascar 3 Infant Girls White Booties,http://assets.myntassets.com/v1/images/style/properties/fb0b4f85873f045107207dd9da40e56c_images.jpg,3.0,4013
Shorts,White,Casual,Madagascar3 Girls White Shorts,http://assets.myntassets.com/v1/images/style/properties/57db07637eef4f28453982d5cccb5e9b_images.jpg,4.1,1909
Jeans,Navy Blue,Casual,Gini and Jony Woven Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/38c04f85c582e84aaf4f72d90dea3506_images.jpg,4.2,721
Booties,Pink,Casual,Madagascar 3 Infants Girls Pink Booties,http://assets.myntassets.com/v1/images/style/properties/652b58c0dc86f6c64d37c35da0c2858e_images.jpg,4.5,1004
Tops,Red,Casual,Doodle Girls Printed Red Top,http://assets.myntassets.com/v1/images/style/properties/bdcb051154afdf6da0a6b1010e116c35_images.jpg,3.2,870
Tops,Pink,Casual,Gini and Jony Girls Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/9b259b5381adce3947068eb78970c5ca_images.jpg,4.3,3177
Rompers,White,Casual,Madagascar3 Infant Girls White Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/161db47ca1a75cc57cf99dd351d6728b_images.jpg,4.9,4183
Tops,Green,Casual,Madagascar3 Infant Girls Light Green Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/3773621f9d0a099fd78c453cbe222f14_images.jpg,3.8,2145
Dresses,Black,Casual,Gini and Jony Girls Roseatte Black Dress,http://assets.myntassets.com/v1/images/style/properties/f5269807c67744106c686230fa42184b_images.jpg,3.3,2395
Capris,Pink,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/0fe19b1763b81265b02894e87fcd9d2a_images.jpg,4.6,4227
Tops,Yellow,Casual,Hannah Montana Girls Yellow Printed Tops,http://assets.myntassets.com/v1/images/style/properties/ca16400a4d734548059233a6cc34851f_images.jpg,3.2,596
Tshirts,Blue,Casual,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/60c8febe16799a11be9df26f95d3b8a1_images.jpg,4.9,2368
Tshirts,White,Casual,Disney Kids Girl's White Fun In The Fair Kidswear,http://assets.myntassets.com/v1/images/style/properties/fc089b6f7fd2b70e7f4e07bf25647904_images.jpg,3.6,885
Tops,Blue,Casual,Disney Kids Girl's Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/f68af9cde009efeb220efe1dd197a7f4_images.jpg,3.4,617
Tshirts,White,Casual,Doodle Girl's Hippie Chic White Kidswear,http://assets.myntassets.com/v1/images/style/properties/b71ddd8fc49c9e1e0789239c9c4f027d_images.jpg,4.7,2029
Tops,White,Casual,Mr. Men Little Miss Girls White Printed Top,http://assets.myntassets.com/v1/images/style/properties/a061fe79adf54e1bd0e55cb1f98cef0d_images.jpg,3.3,4271
Tops,Peach,Casual,Gini and Jony Girls Peach Top,http://assets.myntassets.com/v1/images/style/properties/8dcdf51ba668145a91068c8c5bd901e6_images.jpg,4.7,2204
Salwar,Purple,Ethnic,Fabindia Girls Printed Purple Salwar,http://assets.myntassets.com/v1/images/style/properties/4e8a10ac79b52e72bf094e55064f067d_images.jpg,3.2,1685
Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Kidswear,http://assets.myntassets.com/v1/images/style/properties/fb7495739318639c7424e132c284a62b_images.jpg,3.5,3195
Shorts,Pink,Casual,Allen Solly Kids Girls Poplin Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/50ca45b6073db631892ac3832b412190_images.jpg,3.7,1473
Leggings,Black,Casual,Gini and Jony Girls Black Leggings,http://assets.myntassets.com/v1/images/style/properties/6772242176a1bd2dcba893ed6703f387_images.jpg,3.5,1233
Shorts,Pink,Casual,Gini and Jony Girls Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/9097ddc9c0e1272023976f8e8da00617_images.jpg,3.0,866
Tshirts,Pink,Casual,Gini and Jony Grils Polo Striped Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/a11870999fdfd6a85cd2b5d5dad480ee_images.jpg,3.8,1015
Leggings,Pink,Casual,Gini and Jony Girls Pink Leggings,http://assets.myntassets.com/v1/images/style/properties/759f163c719a08926859815a22ec8752_images.jpg,3.9,2473
Shorts,White,Casual,ANT Kids Girls Solid White Short,http://assets.myntassets.com/v1/images/style/properties/cf46b60a97103f9d9e1b2eecb787519c_images.jpg,4.2,2233
Tops,White,Casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/a629e45e71cb82fca4bae81bff0db070_images.jpg,4.1,917
Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/9f7f2477e61d460ddfee2f7ad37010f4_images.jpg,3.5,1606
Leggings,Black,Casual,Gini and Jony Girls Black Leggings,http://assets.myntassets.com/v1/images/style/properties/06cf310359b5321c5764ee835ca96590_images.jpg,3.4,2339
Dresses,White,Casual,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/7a0e5e515970f5a7c03962162fe332ce_images.jpg,4.7,4494
Tops,Pink,Casual,Madagascar3 Infant Girls Pink Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/95e3b28e7429bb1775918b749c65dc94_images.jpg,3.8,549
Tops,Green,Casual,Gini And Jony Girls Striped Green Top,http://assets.myntassets.com/v1/images/style/properties/465ffca3c71dc060ed913c51d9f4210e_images.jpg,4.9,694
Rompers,Green,Casual,Madagascar3 Infant Girls Light Green Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/b0f15bb0824c42f58f306efc5355387d_images.jpg,4.6,4224
Tops,Blue,Casual,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/7ef64ce5c3f66606feea411ea2f7d721_images.jpg,3.1,3374
Tshirts,Pink,Casual,Disney Kids Girl's Minnie Heart Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/a71ecf9ada04a0522578c0d2936b8d9b_images.jpg,4.2,4326
Tops,Green,Casual,Gini and Jony Girls Core Green Top,http://assets.myntassets.com/v1/images/style/properties/bb955e5cf17ce286a156470cdf4defd8_images.jpg,4.1,1359
Rompers,Pink,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/0a1e68148e5bccdf6d887e3dca19a0f1_images.jpg,3.8,3960
Tops,Pink,Casual,Gini and Jony Girls Striped Pink Top,http://assets.myntassets.com/v1/images/style/properties/2b6501da5b887cc512c2733add1bea9d_images.jpg,3.7,2843
Tops,White,Casual,Gini Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/3fca0cc3f072a7ac07b2ea611dfe16e1_images.jpg,3.9,2026
Jeans,Black,Casual,Gini and Jony Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/3e6b0cb6f9d61af7f061d53a30e996c9_images.jpg,3.7,3626
Tops,Navy Blue,Casual,Doodle Girls Striped Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/950c1983b7d8f9f51c708e715eb2db43_images.jpg,4.8,1426
Tops,Pink,Casual,Gini and Jony Girls Pretty Blossom Pink Top,http://assets.myntassets.com/v1/images/style/properties/2b33efafa05748285a6ea94dd8e9d524_images.jpg,4.8,1772
Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie With Green Lace Kidswear,http://assets.myntassets.com/v1/images/style/properties/7b0ffdb902ac1859813faf2b0b085872_images.jpg,3.9,3675
Tops,Red,Casual,Doodle Girls Printed Red Top,http://assets.myntassets.com/v1/images/style/properties/c9dcf7087e1b451ae77bae42ac0a377a_images.jpg,4.8,3313
Dresses,Pink,Casual,Doodle Girls Pink Printed Dress,http://assets.myntassets.com/v1/images/style/properties/2210e932090741098a9755e785bf2a3e_images.jpg,3.5,785
Tshirts,Green,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,http://assets.myntassets.com/v1/images/style/properties/96d65a0c90b92186ce685a63663de85d_images.jpg,3.3,1237
Tshirts,White,Casual,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear,http://assets.myntassets.com/v1/images/style/properties/c231d68afb01c9fedb8192a9809e4632_images.jpg,3.8,4019
Capris,Black,Casual,Gini and Jony Girls Elasticated Black Capris,http://assets.myntassets.com/v1/images/style/properties/066fe14c0bb947515f48c4018d9b2f07_images.jpg,4.9,4491
Tops,Purple,Casual,Doodle Girls Little song board Purple Tops,http://assets.myntassets.com/v1/images/style/properties/7e76f6f825d34f8c0c44e29a600b1422_images.jpg,3.8,3380
Tops,White,Casual,Gini and Jony Girls Woven White Top,http://assets.myntassets.com/v1/images/style/properties/37ed6e76b6283efc54b97365403e1b25_images.jpg,3.4,3178
Tshirts,Blue,Casual,Doodle Girl's Happy Smiles Blue Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/3f5b0b70fc152be5dd9170a8d0764b5c_images.jpg,4.3,2791
Capris,Black,Casual,Gini and Jony Girls Elasticated Black Capris,http://assets.myntassets.com/v1/images/style/properties/1e47ba4c735f8004313d7e7e612a059f_images.jpg,4.7,2188
Tops,Blue,Casual,Gini and Jony Girls Printed Blue Top,http://assets.myntassets.com/v1/images/style/properties/c0a4c887d2798f0ca40c1d0ffff0a9ea_images.jpg,4.3,4376
Tops,Black,Casual,Ant Kids Girl's Check Top Black Kidswear,http://assets.myntassets.com/v1/images/style/properties/56881a82fc4389af32b2ce6970125601_images.jpg,3.6,3791
Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/b4e777240a5ea494c4dc0cd0117f1b15_images.jpg,4.1,2409
Tshirts,Orange,Casual,Madagascar3 Girls Coral Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/6e6e593cf71f012cadbdeabbef2ce9df_images.jpg,4.4,3430
Tshirts,Teal,Casual,Madagascar3 Girls Teal Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/d7d3b44fb44df0d1253cdac70d77d6a4_images.jpg,3.2,3806
Tops,Pink,Casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/f4c6ebcecd5dbf559369866175d83f53_images.jpg,4.8,3767
Dresses,White,Casual,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/a3e6a3f1359d6fd17957512bf74eec4e_images.jpg,3.1,3728
Tops,Pink,Casual,Gini and Jony Girls Printed Pink Top,http://assets.myntassets.com/v1/images/style/properties/f49baabda694ec6c54103a9584da0427_images.jpg,3.1,3663
Tops,White,Casual,Gini and Jony Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/0f450243c8540b96c3d3ac350e9496f7_images.jpg,4.7,1487
Tops,White,Casual,Doodle Girls White and Purple Printed Top,http://assets.myntassets.com/v1/images/style/properties/Doodle-Women-White-and-Purple-Printed-Top_fbbe6a150b587a858938962cf32758de_images.jpg,3.2,1787
Tops,Peach,Casual,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/1b1d5eb32983414d4c5307315456a5c7_images.jpg,4.3,4056
Tshirts,Red,Casual,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/e6e4f832bd6a14fd02804f97217d4b4f_images.jpg,3.6,2491
Dresses,Magenta,Casual,Gini and Jony Girls Pink Dress,http://assets.myntassets.com/v1/images/style/properties/a796ba0a28290e5db9a37bff847b4a9b_images.jpg,4.6,3515
Dresses,Black,Casual,Doodle Kids Girls Polka Dot Black Dress,http://assets.myntassets.com/v1/images/style/properties/f099bd68b6da608dea6d51c2824833de_images.jpg,3.6,2179
Jeans,Black,Casual,Gini and Jony  Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/3d605f2ebf93f8385ea762b8cfeb4b80_images.jpg,3.8,2520
Tops,White,Casual,Palm Tree Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/5ede19bb10a6c5673c89acbc280ae2ba_images.jpg,4.4,4019
Clothing Set,Red,Casual,Little Miss Girls Sunshine Red Clothing Set,http://assets.myntassets.com/v1/images/style/properties/5254a38601288234bb4977e8e27a1891_images.jpg,3.5,2455
Tops,Blue,Casual,Gini and Jony Girls Summer Up Blue Top,http://assets.myntassets.com/v1/images/style/properties/1b77be040dae4cffe0fac23f54ee2779_images.jpg,4.6,4102
Tops,White,Casual,Palm Tree Girls Milan White Top,http://assets.myntassets.com/v1/images/style/properties/b1ded201036aaff1bea218de976c6893_images.jpg,3.5,810
Jeans,Black,Casual,Gini and Jony Girls Woven Black Jeans,http://assets.myntassets.com/v1/images/style/properties/5fa8d2f065d6cbb6ec0229bc9fae005f_images.jpg,5.0,511
Tshirts,White,Casual,Doodle Girls Raindrops White Tshirts,http://assets.myntassets.com/v1/images/style/properties/6a4be3f8c17479c5a5968e56b51c8e33_images.jpg,3.2,4438
Tshirts,Blue,Casual,Ant Kids Girls Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Girls-Pink-Humming-Birds-Kidswear_9ce0fe3ac57d06746a78cdc3d8b359a6_images.jpg,3.4,939
Tops,Green,Casual,Gini and Jony Girls Core Green Top,http://assets.myntassets.com/v1/images/style/properties/8ff78487998ce3099322d79f8a3798f7_images.jpg,4.3,1794
Tshirts,White,Casual,Ant Kids Girl's White Free Bird Kidswear,http://assets.myntassets.com/v1/images/style/properties/734e3d93e92a5cb3b5d3dba256101ffa_images.jpg,4.8,2175
Jeans,Blue,Casual,United Colors of Benetton Girls Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/b63b1d49c7177bbf1052e6a770561253_images.jpg,4.3,2309
Tops,Peach,Casual,Gini and Jony Girls Printed Peach Top,http://assets.myntassets.com/v1/images/style/properties/b3c723ba847c94b5d4d727adf2e760ab_images.jpg,3.4,3661
Tops,White,Casual,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/14f2f78972a78a1e6949d9f0d4ac20fe_images.jpg,3.5,4442
Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/37761150fea9122897490730621ba7c8_images.jpg,4.8,3914
Tshirts,Red,Casual,Madagascar3 Girls Soft Red Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/01b9f5fa558b0fd411afa8ef1f40ec38_images.jpg,3.3,3124
Tops,Pink,Casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/e099b934c68680f2e6523c72d1c146ad_images.jpg,3.7,1519
Tops,Peach,Casual,Gini and Jony Girls Woven Peach Top,http://assets.myntassets.com/v1/images/style/properties/38a7f255b828f1a3dd0c3605bfdd1f55_images.jpg,4.9,2846
Tshirts,Pink,Casual,Doodle Girl's Happy Smiles Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/f9a314789c1af8058558443d30349923_images.jpg,3.2,1832
Dresses,Blue,Casual,Gini and Jony Girls Blue Dress,http://assets.myntassets.com/v1/images/style/properties/5970a598a5d059d1fbdab973a5551c32_images.jpg,4.7,4287
Tops,Magenta,Casual,Gini and Jony Girls Nautical Blues Magenta Top,http://assets.myntassets.com/v1/images/style/properties/645760cc3bc8c146e0ece082e459f815_images.jpg,4.5,1104
Capris,Pink,Casual,Gini and Jony Girls Kinky Pink Capris,http://assets.myntassets.com/v1/images/style/properties/d07f3c84fe3df82e98b46ba9a55cc866_images.jpg,3.4,4257
Tshirts,Sea Green,Casual,Madagascar3 Girls Sea Green Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/9c15628d997974125b8cf380a494b9f3_images.jpg,3.8,1320
Tops,White,Casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/31822610677b069ace002d09099e61b8_images.jpg,4.6,1703
Tshirts,White,Casual,Ant Kids Girl's White Little Heart Kidswear,http://assets.myntassets.com/v1/images/style/properties/016d82ae24e753076e0654379900f07d_images.jpg,3.4,797
